transaction_id,purchase_date,customer_name,item_category,brand,unit_price,quantity_sold,payment_method,store_location,customer_rating,is_returned
834,12/5/2025,Tonia Cawthra,Monitors,Gigabyte,38602.1,3,GCash,Makati,3,false
835,4/4/2025,Kinna Dumbrall,Mice,AMD,54582.87,5,Maya,Quezon City,5,false
836,11/5/2025,Evey Hinstridge,Cooling Systems,LG,66954.23,4,Debit Card,Quezon City,5,false
837,12/1/2025,Judah Trench,Cooling Systems,Zotac,26158.41,4,Maya,Manila,5,false
838,7/5/2025,Keary Erb,Monitors,Zotac,98781.07,3,Maya,Manila,3,false
839,4/25/2025,Angie Brokenbrow,Keyboards,Gigabyte,21065.02,5,Cash,Quezon City,4,true
840,4/26/2025,Theresita McEnteggart,Processors,Seasonic,47694.68,4,Maya,Bacoor,2,true
841,10/2/2025,Ethelind Herrero,Monitors,Gigabyte,44383.49,5,Credit Card,Davao City,2,false
842,11/26/2025,Mahmud Kilkenny,GPUs,Logitech,23870.54,4,Cash,Pasig,5,true
843,10/11/2025,Karlee Shipway,RAM,Cooler Master,34400.81,3,Cash,Taguig,3,false
844,3/18/2025,Etheline Hubbucks,GPUs,MSI,82701.24,5,Maya,Quezon City,1,false
845,5/9/2025,Imogen Ambrogelli,Power Supplies,G.Skill,82587.37,4,Debit Card,Quezon City,3,true
846,1/30/2025,Brice Leneham,RAM,Keychron,10708.04,4,Debit Card,Pasig,5,false
847,3/12/2025,Steve Naulty,GPUs,MSI,66365.9,3,Maya,Quezon City,4,false
848,2/8/2025,Corabel Stapele,Processors,Intel,42430.32,3,Debit Card,Taguig,2,true
849,6/10/2025,Katrine Jollands,PC Cases,Razer,98787.31,5,Cash,Quezon City,4,true
850,4/1/2025,Tilda Dawson,Keyboards,AMD,53504.74,4,Credit Card,Davao City,4,false
851,2/7/2025,Gay Scyner,Mice,Gigabyte,63346.79,4,Maya,Quezon City,1,false
852,11/12/2025,Kennith Hainey`,Monitors,G.Skill,26249.95,4,Cash,Cebu City,2,true
853,2/1/2025,Winnah Nobes,Cooling Systems,Samsung,27944.26,5,Credit Card,Bacoor,3,false
854,12/23/2025,Lisle Sutor,PC Cases,MSI,6423.23,3,Debit Card,Makati,3,true
855,5/25/2025,Gwennie McLarens,Motherboards,LG,47392.3,4,Maya,Quezon City,3,false
856,8/13/2025,Edvard Gorhardt,PC Cases,AMD,65256.69,3,GCash,Manila,2,true
857,1/1/2025,Ame Sarjant,Monitors,Asus,6703.76,3,Maya,Manila,1,true
858,2/20/2025,Ryann Epps,Mice,Asus,44916.41,3,Debit Card,Quezon City,5,true
859,12/31/2025,Beverly Myhan,Keyboards,Seasonic,48979.4,5,Credit Card,Mandaluyong,3,true
860,12/12/2025,Riley Roe,Processors,Corsair,21857.67,5,Credit Card,Manila,5,true
861,8/2/2025,Isidora Jacquemot,Motherboards,Seasonic,17150.16,4,Cash,Bacoor,3,false
862,8/13/2025,Dore Dellenbrook,Mice,G.Skill,25599.65,4,Cash,Davao City,1,true
863,3/29/2025,Jobye Bossingham,Cooling Systems,Seasonic,46147.3,3,Debit Card,Quezon City,2,true
864,11/24/2025,Aimil Moseley,Motherboards,LG,50914.75,5,Debit Card,Cebu City,4,true
865,8/16/2025,Stormie D'Avaux,RAM,MSI,26377.59,4,Maya,Pasig,1,false
866,8/13/2025,Joseph Le Jean,Cooling Systems,Razer,15913.88,4,Maya,Pasig,4,true
867,5/31/2025,Leupold More,PC Cases,Asus,59498.47,3,GCash,Taguig,4,true
868,9/3/2025,Fionnula Reaman,Cooling Systems,Seasonic,32746.95,3,Maya,Bacoor,1,true
869,12/7/2025,Immanuel Screase,Processors,Lian Li,99685.83,5,Credit Card,Pasig,4,true
870,8/23/2025,Dane Salsbury,RAM,Intel,97750.63,3,GCash,Pasig,2,true
871,1/21/2025,Dixie Pieterick,Keyboards,Cooler Master,45074.84,3,GCash,Manila,3,true
872,3/26/2025,Valentin Beere,Mice,Logitech,69349.59,3,Cash,Mandaluyong,3,true
873,10/7/2025,Karoline Chancelier,Cooling Systems,Cooler Master,69601.4,5,Credit Card,Davao City,2,true
874,11/13/2025,Lionello Passion,PC Cases,Zotac,30641.71,5,GCash,Pasig,4,true
875,12/7/2025,Rosette Screech,Keyboards,Intel,2604.83,4,GCash,Makati,5,false
876,4/22/2025,Bent Dine-Hart,Processors,Cooler Master,51918.98,3,Debit Card,Makati,3,false
877,6/18/2025,Alleen Hurch,GPUs,Corsair,45683.62,3,Maya,Davao City,1,true
878,6/24/2025,Timoteo Serraillier,RAM,NZXT,6607.76,5,GCash,Quezon City,3,false
879,4/10/2025,Eustacia Peppett,PC Cases,Asus,51211.69,4,Debit Card,Cebu City,5,true
880,4/25/2025,Josselyn Jurasz,GPUs,MSI,26412.62,4,Cash,Makati,4,false
881,2/13/2025,Fairleigh Rudsdell,Motherboards,NZXT,37164.46,5,GCash,Davao City,1,true
882,4/21/2025,Bentley Crier,GPUs,Cooler Master,92165.59,3,Cash,Bacoor,5,true
883,9/20/2025,Brett Fricker,Processors,Cooler Master,23130.65,3,Debit Card,Taguig,1,false
884,3/31/2025,Bren Dartnell,Monitors,Corsair,86745.71,5,Debit Card,Davao City,1,true
885,5/18/2025,Lulu Illston,Cooling Systems,MSI,49159.48,4,Cash,Bacoor,2,true
886,5/15/2025,Anny Swadlen,Processors,G.Skill,41789.91,3,GCash,Cebu City,5,true
887,7/22/2025,Ardyth Nutley,Keyboards,LG,37423.2,5,GCash,Manila,5,true
888,3/9/2025,Svend Cometto,Processors,Samsung,11767.79,4,GCash,Taguig,2,true
889,2/7/2025,Kellen Gostridge,Mice,Gigabyte,68092.84,3,Debit Card,Makati,5,false
890,8/21/2025,Hunter Tuer,Keyboards,Lian Li,66826.22,4,Debit Card,Manila,2,true
891,8/1/2025,Adah Radki,RAM,Logitech,98254.38,3,GCash,Bacoor,3,false
892,7/23/2025,Euell Orgee,Motherboards,NZXT,12374.91,3,Maya,Bacoor,3,false
893,4/29/2025,Frieda Blackhall,Power Supplies,Razer,66222.19,4,Cash,Makati,2,false
894,5/26/2025,Tobiah Bradbrook,Keyboards,Intel,97410.43,4,Debit Card,Taguig,2,true
895,1/28/2025,Lynnea Vlahos,Monitors,Gigabyte,75280.25,5,Maya,Davao City,2,true
896,9/9/2025,Sauveur Damarell,Mice,Asus,49836.26,4,Credit Card,Quezon City,2,false
897,9/17/2025,Baird Ivanuschka,Monitors,Asus,48026.01,3,GCash,Taguig,5,false
898,3/10/2025,Gabriellia Matula,Cooling Systems,Lian Li,6527.27,4,GCash,Taguig,3,false
899,4/21/2025,Ermanno McCann,Monitors,MSI,12725.89,5,Cash,Mandaluyong,2,true
900,6/28/2025,Pammy Kirkness,Keyboards,Seasonic,39600.09,3,Maya,Davao City,2,true
901,5/25/2025,Lucien Hathwood,GPUs,Gigabyte,23820.73,3,Cash,Quezon City,2,true
902,6/22/2025,Poul Jeavon,Mice,Samsung,14716.74,3,Maya,Cebu City,5,true
903,7/10/2025,Elysha Hammill,PC Cases,MSI,20500.84,5,GCash,Bacoor,5,false
904,9/8/2025,Cecilius Setterthwait,Motherboards,Cooler Master,75938.8,3,Maya,Bacoor,4,false
905,7/8/2025,Adore Bartozzi,Processors,Asus,67329.42,4,Maya,Bacoor,2,true
906,3/19/2025,Ogdan Varran,Monitors,Zotac,79852.12,4,GCash,Mandaluyong,2,false
907,10/7/2025,Niven Dormer,Keyboards,Logitech,12958.73,4,Credit Card,Davao City,3,true
908,3/5/2025,Corney Baldcock,Cooling Systems,Corsair,56827.94,4,GCash,Taguig,3,false
909,1/28/2025,Rudolfo Lyfe,Processors,Seasonic,8715.95,3,GCash,Quezon City,4,true
910,9/17/2025,Cate Bayless,Monitors,Intel,61695.51,3,Cash,Cebu City,4,true
911,1/13/2025,Sinclare Hogbin,Motherboards,Samsung,60324.42,4,Debit Card,Taguig,5,true
912,4/30/2025,Chan Koba,Mice,NZXT,69115.51,4,Maya,Makati,2,false
913,9/12/2025,Chickie Arondel,Processors,Cooler Master,11204.37,5,GCash,Cebu City,3,true
914,2/15/2025,Judas Lorking,Processors,Corsair,52606.26,4,Debit Card,Quezon City,2,false
915,6/20/2025,Karrah Seavers,Motherboards,Zotac,83797.19,5,Cash,Cebu City,1,true
916,10/6/2025,Sarena Ridesdale,PC Cases,AMD,74818.59,5,GCash,Taguig,4,false
917,8/5/2025,Rooney Luby,GPUs,LG,11445.34,4,Cash,Cebu City,5,true
918,9/7/2025,Sigmund Cullrford,Cooling Systems,Razer,87059.86,5,GCash,Pasig,5,true
919,5/18/2025,Kinna Faltin,GPUs,NZXT,93536.26,5,Cash,Bacoor,2,true
920,3/12/2025,Noell Langstone,PC Cases,Intel,62395.57,3,Maya,Bacoor,3,true
921,4/22/2025,Enid Munns,PC Cases,MSI,49302.97,3,Credit Card,Quezon City,4,false
922,5/22/2025,Rex Cannings,Mice,Gigabyte,64730.44,3,Maya,Manila,2,true
923,6/12/2025,Fabiano Grigorian,PC Cases,Logitech,29402.45,4,Debit Card,Pasig,2,true
924,5/15/2025,Salomone Feilden,PC Cases,Keychron,21442.07,5,Debit Card,Pasig,3,false
925,11/3/2025,Celinka Carlo,Motherboards,Asus,54797.42,4,Credit Card,Makati,4,false
926,9/24/2025,Calli McFeate,Keyboards,Keychron,10410.26,3,GCash,Mandaluyong,1,true
927,3/1/2025,Jillie Henstone,Keyboards,AMD,82620.67,4,GCash,Davao City,1,true
928,10/27/2025,Andonis Adam,Power Supplies,Keychron,36430.07,4,Maya,Mandaluyong,4,true
929,9/16/2025,Madelin MacCarrane,GPUs,Corsair,76641.86,4,Cash,Makati,2,false
930,5/6/2025,Tomi Snalom,Keyboards,NZXT,51122.11,3,GCash,Taguig,4,true
931,5/13/2025,Birk Allbrook,Mice,Razer,41121.59,5,Debit Card,Makati,1,true
932,8/29/2025,Leonid Murkus,Power Supplies,Logitech,31668.19,3,Maya,Pasig,4,false
933,3/17/2025,Noam Antley,PC Cases,Corsair,43399.47,4,GCash,Davao City,3,true
934,6/19/2025,Kip Rubinsky,Cooling Systems,Seasonic,57434.72,4,Cash,Davao City,4,false
935,3/6/2025,Wilmer Atherley,PC Cases,Asus,84732.8,3,Credit Card,Mandaluyong,5,true
936,10/3/2025,Eadie Wildber,Mice,Intel,79285.23,5,Credit Card,Taguig,1,true
937,1/2/2025,Sigmund Alcido,Mice,MSI,10769.98,4,GCash,Davao City,3,false
938,11/16/2025,Ewen Scini,Power Supplies,Gigabyte,45953.11,4,Debit Card,Makati,2,true
939,3/11/2025,Inge Throssell,Mice,Asus,91683.51,4,Credit Card,Mandaluyong,2,false
940,7/22/2025,Cammi Kitlee,Keyboards,MSI,59151.26,3,Debit Card,Davao City,5,false
941,5/21/2025,Sidney Everingham,RAM,NZXT,1763.81,5,Debit Card,Taguig,1,true
942,10/6/2025,Lana Wedmore.,Keyboards,LG,58727.56,4,Cash,Makati,3,false
943,5/12/2025,Flem Hourahan,Motherboards,Gigabyte,52131.23,3,Credit Card,Manila,3,true
944,11/13/2025,Beulah Davisson,Power Supplies,LG,84047.13,5,Debit Card,Bacoor,2,false
945,2/20/2025,Sterling Pollicatt,GPUs,Zotac,72414.17,4,Debit Card,Cebu City,2,true
946,2/14/2025,Anjanette Axston,Power Supplies,Zotac,80501.07,4,GCash,Mandaluyong,3,false
947,9/21/2025,Cozmo Gilliam,Cooling Systems,Intel,30299.96,5,Cash,Manila,5,true
948,9/26/2025,De witt Scrimshaw,PC Cases,Lian Li,83356.77,5,Credit Card,Davao City,4,false
949,2/2/2025,Nahum Huxtable,Mice,Cooler Master,97101.58,4,GCash,Bacoor,1,false
950,4/10/2025,Gusta Bowlesworth,Motherboards,Samsung,16384.37,5,Maya,Quezon City,5,false
951,2/21/2025,Cody Hurry,PC Cases,G.Skill,75933.05,4,Credit Card,Taguig,3,true
952,10/22/2025,Aube Wind,Processors,Cooler Master,58612.49,5,Cash,Quezon City,4,true
953,4/27/2025,Lilllie Trelease,RAM,Cooler Master,10459.01,5,Maya,Pasig,1,true
954,4/18/2025,Danny McAuley,GPUs,Lian Li,72694.99,3,Debit Card,Davao City,5,true
955,12/1/2025,Wilfred Coviello,Processors,Intel,70355.22,5,Cash,Cebu City,1,false
956,4/26/2025,Nicole Balden,Mice,Zotac,84185.61,4,GCash,Bacoor,4,false
957,9/11/2025,Freddy Canto,Monitors,Seasonic,30735.52,3,Cash,Pasig,1,true
958,4/15/2025,Gabriello Stenet,Processors,AMD,88913.53,4,Maya,Bacoor,4,false
959,10/22/2025,Hildagarde Woodfine,RAM,Logitech,14374.92,5,Credit Card,Davao City,1,true
960,3/22/2025,Jeramie Lehr,Cooling Systems,NZXT,21636.1,3,GCash,Manila,5,false
961,8/20/2025,Gustavo Kelly,Keyboards,Zotac,1341.96,5,Cash,Pasig,2,false
962,3/29/2025,David Bull,Mice,Corsair,96040.69,3,Credit Card,Cebu City,3,false
963,5/24/2025,Carlynn McGavigan,GPUs,Zotac,34788.74,3,Cash,Mandaluyong,3,true
964,2/6/2025,Alberta Fairhead,Motherboards,Cooler Master,36861.89,3,Cash,Cebu City,4,true
965,10/28/2025,Tilda Pauer,RAM,MSI,38619.61,3,Maya,Taguig,2,true
966,8/12/2025,Napoleon Lancashire,RAM,G.Skill,76281.98,5,Cash,Mandaluyong,1,false
967,5/8/2025,Sile Alejandri,RAM,Corsair,10380.42,4,Credit Card,Manila,4,false
968,9/25/2025,Mathian Wyborn,RAM,Corsair,48840.49,5,Debit Card,Davao City,4,true
969,8/15/2025,Benoit Stidson,Power Supplies,NZXT,50980.1,4,Credit Card,Taguig,2,false
970,10/19/2025,Aline Swidenbank,GPUs,Zotac,83337.59,4,GCash,Mandaluyong,5,true
971,10/7/2025,Renate Tabb,Mice,Lian Li,90117.14,3,Credit Card,Makati,2,false
972,3/13/2025,Holden Olivi,Processors,Zotac,95528.1,4,Debit Card,Taguig,3,true
973,6/10/2025,Avrit Dreghorn,Mice,Logitech,75663.0,5,Credit Card,Manila,3,true
974,11/7/2025,Michale Beck,Cooling Systems,Logitech,21916.8,4,Credit Card,Mandaluyong,1,true
975,11/3/2025,Giffy McGreil,GPUs,Corsair,15886.75,4,GCash,Mandaluyong,4,false
976,6/3/2025,Carola Lathleiff,Power Supplies,Cooler Master,67551.54,5,Credit Card,Manila,4,true
977,7/21/2025,Fabian Bravington,GPUs,Asus,4235.64,4,Cash,Cebu City,3,true
978,10/30/2025,Vaclav Webling,PC Cases,Keychron,47224.28,3,GCash,Quezon City,5,false
979,4/1/2025,Ingaberg Stoyles,Keyboards,Keychron,18480.51,4,GCash,Taguig,1,false
980,3/28/2025,Durante Merring,Cooling Systems,Logitech,13317.14,3,Debit Card,Manila,1,true
981,7/30/2025,Granthem Pointin,Mice,Zotac,83991.58,4,Cash,Mandaluyong,1,true
982,8/21/2025,Bettye Aikin,RAM,Cooler Master,80091.94,3,GCash,Makati,1,false
983,7/6/2025,Cherry Tym,PC Cases,Intel,12916.97,4,GCash,Bacoor,3,false
984,8/19/2025,Elisha Daulby,Monitors,Lian Li,19586.93,4,Maya,Quezon City,5,false
985,6/14/2025,Melinda Rankling,Processors,Seasonic,9652.35,5,Credit Card,Mandaluyong,4,true
986,1/3/2025,Mareah Mickelwright,PC Cases,Lian Li,98664.88,4,Maya,Taguig,3,true
987,3/28/2025,Arvy Tolmie,Mice,NZXT,65910.4,4,GCash,Bacoor,4,false
988,6/22/2025,Sayre Burehill,PC Cases,Keychron,61910.58,4,Credit Card,Mandaluyong,4,true
989,3/30/2025,Alexandros Kee,Monitors,Logitech,2830.09,5,Maya,Makati,5,false
990,9/11/2025,Fidela Dargavel,Cooling Systems,Corsair,86481.19,3,Cash,Quezon City,2,false
991,12/31/2025,Damaris Perfect,Motherboards,Samsung,35759.01,4,Credit Card,Makati,4,true
992,5/14/2025,Dani Badman,GPUs,Corsair,12725.75,5,Credit Card,Mandaluyong,4,true
993,11/22/2025,Evie Baxendale,RAM,Corsair,58582.06,4,Maya,Cebu City,2,false
994,12/31/2025,Martica Thundercliffe,Power Supplies,Seasonic,60462.37,5,Cash,Pasig,1,true
995,12/22/2025,Silas McCombe,Power Supplies,Zotac,47997.73,5,GCash,Mandaluyong,1,false
996,1/12/2025,Clarita Firsby,Power Supplies,MSI,89773.22,3,Maya,Makati,1,true
997,6/30/2025,Roman Manterfield,Cooling Systems,G.Skill,44167.7,5,Debit Card,Manila,2,true
998,5/16/2025,Ira Hubbock,Mice,Gigabyte,50432.14,4,Debit Card,Cebu City,2,false
999,2/5/2025,Binny Eberlein,Processors,MSI,5625.95,3,Maya,Quezon City,4,false
1000,9/11/2025,Willie Goodhay,Monitors,Seasonic,22963.35,4,Cash,Bacoor,3,false
